2026-04-13T09:22:05.488Z - --- Matching for 22.798434242721534, 75.92257872586505 (Found 2 active riders) ---
2026-04-13T09:22:05.490Z - Rider: Marcus V., Pos: 22.5479,75.7564, Dist: 32.662km
2026-04-13T09:22:05.490Z - Rider: Marcus V., Pos: 22.798434242721534,75.92257872586505, Dist: 0.000km
2026-04-13T09:22:05.491Z - New Order: 58, Balaji Enclave, Manglaya Sadak, Indore, Madhya Pradesh 453771, India, Lat: 22.798434242721534, Lng: 75.92257872586505
2026-04-13T09:22:05.491Z - Nearby Found: 1
2026-04-13T09:46:00.967Z - --- Matching for 22.798434242721534, 75.92257872586505 (Found 2 active riders) ---
2026-04-13T09:46:00.980Z - Rider: Marcus V., Pos: 22.5479,75.7564, Dist: 32.662km
2026-04-13T09:46:00.981Z - Rider: Marcus V., Pos: 22.798434242721534,75.92257872586505, Dist: 0.000km
2026-04-13T09:46:00.982Z - New Order: 58, Balaji Enclave, Manglaya Sadak, Indore, Madhya Pradesh 453771, India, Lat: 22.798434242721534, Lng: 75.92257872586505
2026-04-13T09:46:00.983Z - Nearby Found: 1
2026-04-13T09:50:53.961Z - --- Matching for 22.798434242721534, 75.92257872586505 (Found 2 active riders) ---
2026-04-13T09:50:53.963Z - Rider: Marcus V., Pos: 22.5479,75.7564, Dist: 32.662km
2026-04-13T09:50:53.964Z - Rider: Marcus V., Pos: 22.798434242721534,75.92257872586505, Dist: 0.000km
2026-04-13T09:50:53.965Z - New Order: 58, Balaji Enclave, Manglaya Sadak, Indore, Madhya Pradesh 453771, India, Lat: 22.798434242721534, Lng: 75.92257872586505
2026-04-13T09:50:53.965Z - Nearby Found: 1
2026-04-13T10:03:03.574Z - --- Matching for 22.798434242721534, 75.92257872586505 (Found 2 active riders) ---
2026-04-13T10:03:03.576Z - Rider: Marcus V., Pos: 22.5479,75.7564, Dist: 32.662km
2026-04-13T10:03:03.577Z - Rider: Marcus V., Pos: 22.798434242721534,75.92257872586505, Dist: 0.000km
2026-04-13T10:03:03.578Z - New Order: 58, Balaji Enclave, Manglaya Sadak, Indore, Madhya Pradesh 453771, India, Lat: 22.798434242721534, Lng: 75.92257872586505
2026-04-13T10:03:03.579Z - Nearby Found: 1
2026-04-13T10:18:58.096Z - --- Matching for 22.798434242721534, 75.92257872586505 (Found 2 active riders) ---
2026-04-13T10:18:58.098Z - Rider: Marcus V., Pos: 22.5479,75.7564, Dist: 32.662km
2026-04-13T10:18:58.099Z - Rider: Marcus V., Pos: 22.798434242721534,75.92257872586505, Dist: 0.000km
2026-04-13T10:18:58.100Z - New Order: 58, Balaji Enclave, Manglaya Sadak, Indore, Madhya Pradesh 453771, India, Lat: 22.798434242721534, Lng: 75.92257872586505
2026-04-13T10:18:58.101Z - Nearby Found: 1
2026-04-13T10:18:59.246Z - --- Matching for 22.798434242721534, 75.92257872586505 (Found 2 active riders) ---
2026-04-13T10:18:59.247Z - Rider: Marcus V., Pos: 22.5479,75.7564, Dist: 32.662km
2026-04-13T10:18:59.248Z - Rider: Marcus V., Pos: 22.798434242721534,75.92257872586505, Dist: 0.000km
2026-04-13T10:18:59.248Z - New Order: 58, Balaji Enclave, Manglaya Sadak, Indore, Madhya Pradesh 453771, India, Lat: 22.798434242721534, Lng: 75.92257872586505
2026-04-13T10:18:59.248Z - Nearby Found: 1
2026-04-13T11:16:32.639Z - --- Matching for 22.798434242721534, 75.92257872586505 (Found 2 active riders) ---
2026-04-13T11:16:32.652Z - Rider: Marcus V., Pos: 22.5479,75.7564, Dist: 32.662km
2026-04-13T11:16:32.653Z - Rider: Marcus V., Pos: 22.798434242721534,75.92257872586505, Dist: 0.000km
2026-04-13T11:37:27.741Z - --- Matching for 22.798434242721534, 75.92257872586505 (Found 2 active riders) ---
2026-04-13T11:37:27.742Z - Rider: Marcus V., Pos: 22.5479,75.7564, Dist: 32.662km
2026-04-13T11:37:27.743Z - Rider: Marcus V., Pos: 22.798434242721534,75.92257872586505, Dist: 0.000km
2026-04-13T11:58:57.141Z - --- Matching for 22.798434242721534, 75.92257872586505 (Found 2 active riders) ---
2026-04-13T11:58:57.142Z - Rider: Marcus V., Pos: 22.5479,75.7564, Dist: 32.662km
2026-04-13T11:58:57.143Z - Rider: Marcus V., Pos: 22.798434242721534,75.92257872586505, Dist: 0.000km
2026-04-13T12:10:21.414Z - --- Matching for 22.798434242721534, 75.92257872586505 (Found 2 active riders) ---
2026-04-13T12:10:21.416Z - Rider: Marcus V., Pos: 22.5479,75.7564, Dist: 32.662km
2026-04-13T12:10:21.417Z - Rider: Marcus V., Pos: 22.798434242721534,75.92257872586505, Dist: 0.000km
2026-04-13T12:12:13.772Z - --- Matching for 22.798434242721534, 75.92257872586505 (Found 2 active riders) ---
2026-04-13T12:12:13.774Z - Rider: Marcus V., Pos: 22.5479,75.7564, Dist: 32.662km
2026-04-13T12:12:13.776Z - Rider: Marcus V., Pos: 22.798434242721534,75.92257872586505, Dist: 0.000km
2026-04-13T12:14:38.080Z - --- Matching for 22.798434242721534, 75.92257872586505 (Found 2 active riders) ---
2026-04-13T12:14:38.082Z - Rider: Marcus V., Pos: 22.5479,75.7564, Dist: 32.662km
2026-04-13T12:14:38.083Z - Rider: Marcus V., Pos: 22.798434242721534,75.92257872586505, Dist: 0.000km
2026-04-13T12:15:28.626Z - --- Matching for 22.798434242721534, 75.92257872586505 (Found 2 active riders) ---
2026-04-13T12:15:28.628Z - Rider: Marcus V., Pos: 22.5479,75.7564, Dist: 32.662km
2026-04-13T12:15:28.630Z - Rider: Marcus V., Pos: 22.798434242721534,75.92257872586505, Dist: 0.000km
2026-04-14T05:21:05.079Z - Order #EZ-4654 created. Finding nearby vendors... Found: 1
2026-04-14T05:21:05.085Z - Broadcasting to vendor room: user_69dc903c3386c4d76f1d0580
2026-04-14T05:26:26.470Z - Order #EZ-6689 created. Finding nearby vendors... Found: 1
2026-04-14T05:26:26.473Z - Broadcasting to vendor room: user_69dc903c3386c4d76f1d0580
2026-04-14T05:30:49.066Z - Order #EZ-5561 created. Finding nearby vendors... Found: 1
2026-04-14T05:30:49.071Z - Broadcasting to vendor room: user_69dc903c3386c4d76f1d0580
2026-04-30T06:06:05.895Z - 📡 [TRAFFIC] 11:36:05 am | GET /api/orders/nearby-vendors?lat=22.798059&lng=75.9232677&radius=15
2026-04-30T06:07:41.400Z - 🚀 SERVER RESTARTED AT 2026-04-30T06:07:41.399Z ON PORT 5001
2026-04-30T06:07:41.598Z - SOCKET_JOIN - Client 1_ei72VwY1A0B6q2AAAI -> user_69f1d2bc2c76f5ab4ec82160
2026-04-30T06:07:41.604Z - SOCKET_JOIN - Client ispGVJ-OdNgTtZdgAAAK -> user_69ec93ce2c76f5ab4ec7cf64
2026-04-30T06:07:44.897Z - 📡 [TRAFFIC] 11:37:44 am | GET /api/master-services
2026-04-30T06:07:44.909Z - 📡 [TRAFFIC] 11:37:44 am | GET /api/services?approvedOnly=true
2026-04-30T06:07:44.914Z - 📡 [TRAFFIC] 11:37:44 am | GET /api/orders/nearby-vendors?lat=22.7196&lng=75.8577&radius=15
2026-04-30T06:07:44.917Z - 📡 [TRAFFIC] 11:37:44 am | GET /api/admin/config
2026-04-30T06:07:44.921Z - 📡 [TRAFFIC] 11:37:44 am | GET /api/auth/profile/69f1d2bc2c76f5ab4ec82160
2026-04-30T06:07:45.008Z - SOCKET_JOIN - Client gxSQsybgZpxHdhxVAAAN -> user_69f1d2bc2c76f5ab4ec82160
2026-04-30T06:07:45.010Z - 📡 [TRAFFIC] 11:37:45 am | GET /api/orders/nearby-vendors?lat=22.7196&lng=75.8577&radius=15
2026-04-30T06:07:45.014Z - 📡 [TRAFFIC] 11:37:45 am | GET /api/auth/profile/69f1d2bc2c76f5ab4ec82160
2026-04-30T06:07:45.017Z - 📡 [TRAFFIC] 11:37:45 am | GET /api/admin/config
2026-04-30T06:07:45.040Z - SOCKET_JOIN - Client gxSQsybgZpxHdhxVAAAN -> user_69f1d2bc2c76f5ab4ec82160
2026-04-30T06:07:45.048Z - 📡 [TRAFFIC] 11:37:45 am | GET /api/promotions/applicable?vendorId=69f1d2bc2c76f5ab4ec82161
2026-04-30T06:07:45.099Z - 📡 [TRAFFIC] 11:37:45 am | GET /api/services?approvedOnly=true
2026-04-30T06:07:45.127Z - 📡 [TRAFFIC] 11:37:45 am | GET /api/orders/nearby-vendors?lat=22.798059&lng=75.9232677&radius=15
2026-04-30T06:07:45.164Z - 📡 [TRAFFIC] 11:37:45 am | GET /api/promotions/applicable?vendorId=69f1d2bc2c76f5ab4ec82161
2026-04-30T06:07:45.200Z - 📡 [TRAFFIC] 11:37:45 am | GET /api/orders/nearby-vendors?lat=22.798059&lng=75.9232677&radius=15
2026-04-30T06:07:45.238Z - 📡 [TRAFFIC] 11:37:45 am | GET /api/promotions/applicable?vendorId=69f1d2bc2c76f5ab4ec82161
2026-04-30T06:07:45.315Z - 📡 [TRAFFIC] 11:37:45 am | GET /api/promotions/applicable?vendorId=69f1d2bc2c76f5ab4ec82161
2026-04-30T06:07:45.606Z - 📡 [TRAFFIC] 11:37:45 am | GET /api/master-services
2026-04-30T06:07:45.634Z - 📡 [TRAFFIC] 11:37:45 am | GET /api/orders/nearby-vendors?lat=22.798059&lng=75.9232677&radius=15
2026-04-30T06:07:45.757Z - 📡 [TRAFFIC] 11:37:45 am | GET /api/promotions/applicable?vendorId=69f1d2bc2c76f5ab4ec82161
2026-04-30T06:07:46.201Z - 📡 [TRAFFIC] 11:37:46 am | GET /api/orders/nearby-vendors?lat=22.798059&lng=75.9232677&radius=15
2026-04-30T06:07:46.295Z - 📡 [TRAFFIC] 11:37:46 am | GET /api/promotions/applicable?vendorId=69f1d2bc2c76f5ab4ec82161
2026-04-30T06:08:09.466Z - 📡 [TRAFFIC] 11:38:09 am | GET /api/admin/config
2026-04-30T06:08:09.470Z - 📡 [TRAFFIC] 11:38:09 am | GET /api/master-services
2026-04-30T06:08:09.472Z - 📡 [TRAFFIC] 11:38:09 am | GET /api/services?approvedOnly=true
2026-04-30T06:08:09.476Z - 📡 [TRAFFIC] 11:38:09 am | GET /api/categories/main
2026-04-30T06:08:09.541Z - 📡 [TRAFFIC] 11:38:09 am | GET /api/categories/main
2026-04-30T06:08:09.588Z - 📡 [TRAFFIC] 11:38:09 am | GET /api/admin/config
2026-04-30T06:08:09.592Z - 📡 [TRAFFIC] 11:38:09 am | GET /api/auth/profile/69f1d2bc2c76f5ab4ec82160
2026-04-30T06:08:09.707Z - 📡 [TRAFFIC] 11:38:09 am | GET /api/services?approvedOnly=true
2026-04-30T06:08:09.717Z - 📡 [TRAFFIC] 11:38:09 am | GET /api/auth/profile/69f1d2bc2c76f5ab4ec82160
2026-04-30T06:08:10.263Z - 📡 [TRAFFIC] 11:38:10 am | GET /api/master-services
2026-04-30T06:14:43.518Z - 📡 [TRAFFIC] 11:44:43 am | GET /api/master-services
2026-04-30T06:14:43.522Z - 📡 [TRAFFIC] 11:44:43 am | GET /api/services?approvedOnly=true
2026-04-30T06:14:43.526Z - 📡 [TRAFFIC] 11:44:43 am | GET /api/orders/nearby-vendors?lat=22.7196&lng=75.8577&radius=15
2026-04-30T06:14:43.528Z - 📡 [TRAFFIC] 11:44:43 am | GET /api/admin/config
2026-04-30T06:14:43.532Z - 📡 [TRAFFIC] 11:44:43 am | GET /api/auth/profile/69f1d2bc2c76f5ab4ec82160
2026-04-30T06:14:43.658Z - 📡 [TRAFFIC] 11:44:43 am | GET /api/auth/profile/69f1d2bc2c76f5ab4ec82160
2026-04-30T06:14:43.661Z - 📡 [TRAFFIC] 11:44:43 am | GET /api/orders/nearby-vendors?lat=22.7196&lng=75.8577&radius=15
2026-04-30T06:14:43.663Z - 📡 [TRAFFIC] 11:44:43 am | GET /api/admin/config
2026-04-30T06:14:43.673Z - 📡 [TRAFFIC] 11:44:43 am | GET /api/orders/nearby-vendors?lat=22.798059&lng=75.9232677&radius=15
2026-04-30T06:14:43.679Z - 📡 [TRAFFIC] 11:44:43 am | GET /api/promotions/applicable?vendorId=69f1d2bc2c76f5ab4ec82161
2026-04-30T06:14:43.784Z - 📡 [TRAFFIC] 11:44:43 am | GET /api/services?approvedOnly=true
2026-04-30T06:14:43.801Z - 📡 [TRAFFIC] 11:44:43 am | GET /api/promotions/applicable?vendorId=69f1d2bc2c76f5ab4ec82161
2026-04-30T06:14:43.830Z - 📡 [TRAFFIC] 11:44:43 am | GET /api/orders/nearby-vendors?lat=22.798059&lng=75.9232677&radius=15
2026-04-30T06:14:43.891Z - 📡 [TRAFFIC] 11:44:43 am | GET /api/promotions/applicable?vendorId=69f1d2bc2c76f5ab4ec82161
2026-04-30T06:14:43.978Z - 📡 [TRAFFIC] 11:44:43 am | GET /api/promotions/applicable?vendorId=69f1d2bc2c76f5ab4ec82161
2026-04-30T06:14:44.159Z - 📡 [TRAFFIC] 11:44:44 am | GET /api/master-services
2026-04-30T06:14:44.234Z - 📡 [TRAFFIC] 11:44:44 am | GET /api/orders/nearby-vendors?lat=22.798059&lng=75.9232677&radius=15
2026-04-30T06:14:44.347Z - 📡 [TRAFFIC] 11:44:44 am | GET /api/promotions/applicable?vendorId=69f1d2bc2c76f5ab4ec82161
2026-04-30T06:14:44.760Z - 📡 [TRAFFIC] 11:44:44 am | GET /api/orders/nearby-vendors?lat=22.798059&lng=75.9232677&radius=15
2026-04-30T06:14:44.849Z - 📡 [TRAFFIC] 11:44:44 am | GET /api/promotions/applicable?vendorId=69f1d2bc2c76f5ab4ec82161
2026-04-30T06:21:27.794Z - 📡 [TRAFFIC] 11:51:27 am | GET /api/orders/69f2f083b55f2897a51954dd
2026-04-30T06:21:27.801Z - SOCKET_JOIN - Client OT46KrNLyOhjZ8t4AAAP -> vendors_pool
2026-04-30T06:21:27.832Z - SOCKET_JOIN - Client OT46KrNLyOhjZ8t4AAAP -> user_69f1d2bc2c76f5ab4ec82161
2026-04-30T06:21:27.854Z - SOCKET_JOIN - Client OT46KrNLyOhjZ8t4AAAP -> vendors_pool
2026-04-30T06:21:27.857Z - SOCKET_JOIN - Client OT46KrNLyOhjZ8t4AAAP -> user_69f1d2bc2c76f5ab4ec82161
2026-04-30T06:21:27.983Z - 📡 [TRAFFIC] 11:51:27 am | GET /api/orders/69f2f083b55f2897a51954dd
2026-04-30T06:21:32.624Z - 📡 [TRAFFIC] 11:51:32 am | GET /api/orders/vendor?vendorId=69f1d2bc2c76f5ab4ec82161
2026-04-30T06:21:32.628Z - 📡 [TRAFFIC] 11:51:32 am | GET /api/orders/pool?vendorId=69f1d2bc2c76f5ab4ec82161
2026-04-30T06:21:32.630Z - 📡 [TRAFFIC] 11:51:32 am | GET /api/notifications?userId=69f1d2bc2c76f5ab4ec82161&role=vendor
2026-04-30T06:21:32.698Z - 📡 [TRAFFIC] 11:51:32 am | GET /api/notifications?userId=69f1d2bc2c76f5ab4ec82161&role=vendor
2026-04-30T06:21:32.757Z - 📡 [TRAFFIC] 11:51:32 am | GET /api/orders/pool?vendorId=69f1d2bc2c76f5ab4ec82161
2026-04-30T06:21:32.769Z - 📡 [TRAFFIC] 11:51:32 am | GET /api/orders/vendor?vendorId=69f1d2bc2c76f5ab4ec82161
2026-04-30T06:21:36.554Z - 📡 [TRAFFIC] 11:51:36 am | GET /api/orders/vendor?vendorId=69f1d2bc2c76f5ab4ec82161
2026-04-30T06:21:36.561Z - 📡 [TRAFFIC] 11:51:36 am | GET /api/orders/pool?vendorId=69f1d2bc2c76f5ab4ec82161
2026-04-30T06:21:36.579Z - 📡 [TRAFFIC] 11:51:36 am | GET /api/notifications?userId=69f1d2bc2c76f5ab4ec82161&role=vendor
2026-04-30T06:21:36.583Z - SOCKET_JOIN - Client Uk5J0PwaR8bf0l-oAAAR -> vendors_pool
2026-04-30T06:21:36.601Z - SOCKET_JOIN - Client Uk5J0PwaR8bf0l-oAAAR -> user_69f1d2bc2c76f5ab4ec82161
2026-04-30T06:21:36.602Z - SOCKET_JOIN - Client Uk5J0PwaR8bf0l-oAAAR -> vendors_pool
2026-04-30T06:21:36.604Z - SOCKET_JOIN - Client Uk5J0PwaR8bf0l-oAAAR -> user_69f1d2bc2c76f5ab4ec82161
2026-04-30T06:21:36.679Z - 📡 [TRAFFIC] 11:51:36 am | GET /api/notifications?userId=69f1d2bc2c76f5ab4ec82161&role=vendor
2026-04-30T06:21:36.705Z - 📡 [TRAFFIC] 11:51:36 am | GET /api/orders/pool?vendorId=69f1d2bc2c76f5ab4ec82161
2026-04-30T06:21:36.746Z - 📡 [TRAFFIC] 11:51:36 am | GET /api/orders/vendor?vendorId=69f1d2bc2c76f5ab4ec82161
2026-04-30T06:21:50.432Z - 📡 [TRAFFIC] 11:51:50 am | GET /api/orders/vendor?vendorId=69f1d2bc2c76f5ab4ec82161
2026-04-30T06:21:50.435Z - 📡 [TRAFFIC] 11:51:50 am | GET /api/orders/pool?vendorId=69f1d2bc2c76f5ab4ec82161
2026-04-30T06:21:50.438Z - 📡 [TRAFFIC] 11:51:50 am | GET /api/notifications?userId=69f1d2bc2c76f5ab4ec82161&role=vendor
2026-04-30T06:21:50.511Z - 📡 [TRAFFIC] 11:51:50 am | GET /api/notifications?userId=69f1d2bc2c76f5ab4ec82161&role=vendor
2026-04-30T06:21:50.575Z - 📡 [TRAFFIC] 11:51:50 am | GET /api/orders/pool?vendorId=69f1d2bc2c76f5ab4ec82161
2026-04-30T06:21:50.614Z - 📡 [TRAFFIC] 11:51:50 am | GET /api/orders/vendor?vendorId=69f1d2bc2c76f5ab4ec82161
2026-04-30T06:21:56.096Z - 📡 [TRAFFIC] 11:51:56 am | GET /api/orders/vendor?vendorId=69f1d2bc2c76f5ab4ec82161
2026-04-30T06:21:56.099Z - 📡 [TRAFFIC] 11:51:56 am | GET /api/orders/pool?vendorId=69f1d2bc2c76f5ab4ec82161
2026-04-30T06:21:56.103Z - 📡 [TRAFFIC] 11:51:56 am | GET /api/notifications?userId=69f1d2bc2c76f5ab4ec82161&role=vendor
2026-04-30T06:21:56.108Z - SOCKET_JOIN - Client QRX8LneOUQNgBf5OAAAT -> vendors_pool
2026-04-30T06:21:56.142Z - SOCKET_JOIN - Client QRX8LneOUQNgBf5OAAAT -> user_69f1d2bc2c76f5ab4ec82161
2026-04-30T06:21:56.143Z - SOCKET_JOIN - Client QRX8LneOUQNgBf5OAAAT -> vendors_pool
2026-04-30T06:21:56.144Z - SOCKET_JOIN - Client QRX8LneOUQNgBf5OAAAT -> user_69f1d2bc2c76f5ab4ec82161
2026-04-30T06:21:56.202Z - 📡 [TRAFFIC] 11:51:56 am | GET /api/notifications?userId=69f1d2bc2c76f5ab4ec82161&role=vendor
2026-04-30T06:21:56.272Z - 📡 [TRAFFIC] 11:51:56 am | GET /api/orders/pool?vendorId=69f1d2bc2c76f5ab4ec82161
2026-04-30T06:21:56.274Z - 📡 [TRAFFIC] 11:51:56 am | GET /api/orders/vendor?vendorId=69f1d2bc2c76f5ab4ec82161
2026-04-30T06:22:06.779Z - 📡 [TRAFFIC] 11:52:06 am | GET /api/orders/vendor?vendorId=69f1d2bc2c76f5ab4ec82161
2026-04-30T06:22:06.783Z - 📡 [TRAFFIC] 11:52:06 am | GET /api/orders/pool?vendorId=69f1d2bc2c76f5ab4ec82161
2026-04-30T06:22:06.785Z - 📡 [TRAFFIC] 11:52:06 am | GET /api/notifications?userId=69f1d2bc2c76f5ab4ec82161&role=vendor
2026-04-30T06:22:06.860Z - 📡 [TRAFFIC] 11:52:06 am | GET /api/notifications?userId=69f1d2bc2c76f5ab4ec82161&role=vendor
2026-04-30T06:22:06.919Z - 📡 [TRAFFIC] 11:52:06 am | GET /api/orders/pool?vendorId=69f1d2bc2c76f5ab4ec82161
2026-04-30T06:22:06.925Z - 📡 [TRAFFIC] 11:52:06 am | GET /api/orders/vendor?vendorId=69f1d2bc2c76f5ab4ec82161
2026-04-30T06:22:19.664Z - 📡 [TRAFFIC] 11:52:19 am | GET /api/admin/config
2026-04-30T06:22:19.667Z - 📡 [TRAFFIC] 11:52:19 am | GET /api/master-services
2026-04-30T06:22:19.669Z - 📡 [TRAFFIC] 11:52:19 am | GET /api/services?approvedOnly=true
2026-04-30T06:22:19.672Z - 📡 [TRAFFIC] 11:52:19 am | GET /api/categories/main
2026-04-30T06:22:19.745Z - 📡 [TRAFFIC] 11:52:19 am | GET /api/categories/main
2026-04-30T06:22:19.757Z - 📡 [TRAFFIC] 11:52:19 am | GET /api/admin/config
2026-04-30T06:22:19.769Z - 📡 [TRAFFIC] 11:52:19 am | GET /api/auth/profile/69f1d2bc2c76f5ab4ec82160
2026-04-30T06:22:19.843Z - 📡 [TRAFFIC] 11:52:19 am | GET /api/services?approvedOnly=true
2026-04-30T06:22:19.858Z - 📡 [TRAFFIC] 11:52:19 am | GET /api/auth/profile/69f1d2bc2c76f5ab4ec82160
2026-04-30T06:22:20.381Z - 📡 [TRAFFIC] 11:52:20 am | GET /api/master-services
2026-04-30T06:22:22.875Z - 📡 [TRAFFIC] 11:52:22 am | GET /api/master-services
2026-04-30T06:22:22.880Z - 📡 [TRAFFIC] 11:52:22 am | GET /api/services?approvedOnly=true
2026-04-30T06:22:22.883Z - 📡 [TRAFFIC] 11:52:22 am | GET /api/orders/nearby-vendors?lat=22.7196&lng=75.8577&radius=15
2026-04-30T06:22:22.887Z - 📡 [TRAFFIC] 11:52:22 am | GET /api/admin/config
2026-04-30T06:22:22.890Z - 📡 [TRAFFIC] 11:52:22 am | GET /api/auth/profile/69f1d2bc2c76f5ab4ec82160
2026-04-30T06:22:22.951Z - 📡 [TRAFFIC] 11:52:22 am | GET /api/orders/nearby-vendors?lat=22.7196&lng=75.8577&radius=15
2026-04-30T06:22:22.953Z - 📡 [TRAFFIC] 11:52:22 am | GET /api/admin/config
2026-04-30T06:22:22.955Z - 📡 [TRAFFIC] 11:52:22 am | GET /api/promotions/applicable?vendorId=69f1d2bc2c76f5ab4ec82161
2026-04-30T06:22:22.964Z - 📡 [TRAFFIC] 11:52:22 am | GET /api/auth/profile/69f1d2bc2c76f5ab4ec82160
2026-04-30T06:22:23.012Z - 📡 [TRAFFIC] 11:52:23 am | GET /api/orders/nearby-vendors?lat=22.798059&lng=75.9232677&radius=15
2026-04-30T06:22:23.022Z - 📡 [TRAFFIC] 11:52:23 am | GET /api/services?approvedOnly=true
2026-04-30T06:22:23.024Z - 📡 [TRAFFIC] 11:52:23 am | GET /api/promotions/applicable?vendorId=69f1d2bc2c76f5ab4ec82161
2026-04-30T06:22:23.085Z - 📡 [TRAFFIC] 11:52:23 am | GET /api/orders/nearby-vendors?lat=22.798059&lng=75.9232677&radius=15
2026-04-30T06:22:23.091Z - 📡 [TRAFFIC] 11:52:23 am | GET /api/promotions/applicable?vendorId=69f1d2bc2c76f5ab4ec82161
2026-04-30T06:22:23.199Z - 📡 [TRAFFIC] 11:52:23 am | GET /api/promotions/applicable?vendorId=69f1d2bc2c76f5ab4ec82161
2026-04-30T06:22:23.450Z - 📡 [TRAFFIC] 11:52:23 am | GET /api/master-services
2026-04-30T06:22:23.473Z - 📡 [TRAFFIC] 11:52:23 am | GET /api/orders/nearby-vendors?lat=22.798059&lng=75.9232677&radius=15
2026-04-30T06:22:23.594Z - 📡 [TRAFFIC] 11:52:23 am | GET /api/promotions/applicable?vendorId=69f1d2bc2c76f5ab4ec82161
2026-04-30T06:22:24.114Z - 📡 [TRAFFIC] 11:52:24 am | GET /api/orders/nearby-vendors?lat=22.798059&lng=75.9232677&radius=15
2026-04-30T06:22:24.184Z - 📡 [TRAFFIC] 11:52:24 am | GET /api/promotions/applicable?vendorId=69f1d2bc2c76f5ab4ec82161
2026-04-30T06:22:25.633Z - 📡 [TRAFFIC] 11:52:25 am | POST /api/promotions/validate
2026-04-30T06:27:16.488Z - 📡 [TRAFFIC] 11:57:16 am | GET /api/orders/nearby-vendors?lat=22.798059&lng=75.9232677&radius=15
2026-04-30T06:27:16.588Z - 📡 [TRAFFIC] 11:57:16 am | GET /api/promotions/applicable?vendorId=69f1d2bc2c76f5ab4ec82161
2026-04-30T06:27:51.474Z - 📡 [TRAFFIC] 11:57:51 am | GET /api/orders/nearby-vendors?lat=22.798059&lng=75.9232677&radius=15
2026-04-30T06:27:51.579Z - 📡 [TRAFFIC] 11:57:51 am | GET /api/promotions/applicable?vendorId=69f1d2bc2c76f5ab4ec82161
2026-04-30T06:32:04.486Z - 📡 [TRAFFIC] 12:02:04 pm | GET /api/master-services
2026-04-30T06:32:04.489Z - 📡 [TRAFFIC] 12:02:04 pm | GET /api/services?approvedOnly=true
2026-04-30T06:32:04.491Z - 📡 [TRAFFIC] 12:02:04 pm | GET /api/orders/nearby-vendors?lat=22.7196&lng=75.8577&radius=15
2026-04-30T06:32:04.494Z - 📡 [TRAFFIC] 12:02:04 pm | GET /api/admin/config
2026-04-30T06:32:04.496Z - 📡 [TRAFFIC] 12:02:04 pm | GET /api/auth/profile/69f1d2bc2c76f5ab4ec82160
2026-04-30T06:32:04.611Z - 📡 [TRAFFIC] 12:02:04 pm | GET /api/promotions/applicable?vendorId=69f1d2bc2c76f5ab4ec82161
2026-04-30T06:32:04.622Z - 📡 [TRAFFIC] 12:02:04 pm | GET /api/orders/nearby-vendors?lat=22.798059&lng=75.9232677&radius=15
2026-04-30T06:32:04.713Z - 📡 [TRAFFIC] 12:02:04 pm | GET /api/promotions/applicable?vendorId=69f1d2bc2c76f5ab4ec82161
2026-04-30T06:32:07.217Z - 📡 [TRAFFIC] 12:02:07 pm | GET /api/orders/nearby-vendors?lat=22.798059&lng=75.9232677&radius=15
2026-04-30T06:32:07.321Z - 📡 [TRAFFIC] 12:02:07 pm | GET /api/promotions/applicable?vendorId=69f1d2bc2c76f5ab4ec82161
2026-04-30T06:47:23.205Z - SOCKET_JOIN - Client nyA0JjOCcT4yNyq-AAAa -> user_69ec93ce2c76f5ab4ec7cf64
2026-04-30T06:47:31.904Z - 📡 [TRAFFIC] 12:17:31 pm | GET /api/orders/vendor?vendorId=69f1d2bc2c76f5ab4ec82161
2026-04-30T06:47:31.908Z - 📡 [TRAFFIC] 12:17:31 pm | GET /api/notifications?userId=69f1d2bc2c76f5ab4ec82161&role=vendor
2026-04-30T06:47:31.910Z - 📡 [TRAFFIC] 12:17:31 pm | GET /api/orders/pool?vendorId=69f1d2bc2c76f5ab4ec82161
2026-04-30T06:47:31.914Z - 📡 [TRAFFIC] 12:17:31 pm | GET /api/services?approvedOnly=true
2026-04-30T06:47:31.916Z - 📡 [TRAFFIC] 12:17:31 pm | GET /api/master-services
2026-04-30T06:47:31.918Z - 📡 [TRAFFIC] 12:17:31 pm | GET /api/orders/nearby-vendors?lat=22.7196&lng=75.8577&radius=15
2026-04-30T06:47:31.921Z - SOCKET_JOIN - Client q-_-ahunHGdJPTpKAAAd -> user_69f1d2bc2c76f5ab4ec82160
2026-04-30T06:47:31.922Z - 📡 [TRAFFIC] 12:17:31 pm | GET /api/auth/profile/69f1d2bc2c76f5ab4ec82160
2026-04-30T06:47:31.923Z - 📡 [TRAFFIC] 12:17:31 pm | GET /api/admin/config
2026-04-30T06:47:31.925Z - SOCKET_JOIN - Client YB5liSXT5ecBWc5FAAAf -> vendors_pool
2026-04-30T06:47:32.005Z - SOCKET_JOIN - Client q-_-ahunHGdJPTpKAAAd -> user_69f1d2bc2c76f5ab4ec82160
2026-04-30T06:47:32.019Z - SOCKET_JOIN - Client YB5liSXT5ecBWc5FAAAf -> user_69f1d2bc2c76f5ab4ec82161
2026-04-30T06:47:32.019Z - SOCKET_JOIN - Client YB5liSXT5ecBWc5FAAAf -> vendors_pool
2026-04-30T06:47:32.020Z - SOCKET_JOIN - Client YB5liSXT5ecBWc5FAAAf -> user_69f1d2bc2c76f5ab4ec82161
